Document|Id|Text|Username|Date|Hashtags|Mentions|Likes|Retweets|Url|Clean_text
doc_1042|1575905681512681472|@POTUS speaking now about #HurricaneIan response LIVE|zoomarang|Fri Sep 30 17:49:28 +0000 2022|['HurricaneIan']|['POTUS']|0|0|https://twitter.com/zoomarang/status/1575905681512681472|['potu', 'speak', 'hurricaneian', 'respons', 'live']
doc_1043|1575905642916749312|LIVE NOW: President Biden speaks on #HurricaneIan https://t.co/cTNtMPOKPI|Anthony|Fri Sep 30 17:49:18 +0000 2022|['HurricaneIan']||4|2|https://twitter.com/Anthony/status/1575905642916749312|['live', 'presid', 'biden', 'speak', 'hurricaneian']
doc_1044|1575905595718524928|Survived the hurricane, but now we’re flooded in #HurricaneIan #Orlando https://t.co/6i0QpYp9At|MegaGaydevoir|Fri Sep 30 17:49:07 +0000 2022|['HurricaneIan', 'Orlando']||0|0|https://twitter.com/MegaGaydevoir/status/1575905595718524928|['surviv', 'hurrican', 'flood', 'hurricaneian', 'orlando']
doc_1045|1575905593419698176|"If I die today, my art crew and I went out pirates sailing the high seas. 🏴‍☠️🦜
#HurricaneIan"|kybl33tshinobi|Fri Sep 30 17:49:07 +0000 2022|['HurricaneIan']||1|0|https://twitter.com/kybl33tshinobi/status/1575905593419698176|['die', 'today', 'art', 'crew', 'went', 'pirat', 'sail', 'high', 'sea', 'hurricaneian']
doc_1046|1575905592492687360|If you’re able, please consider making a donation to the #CompassCares #HurricaneIan Fundraiser supporting Collier &amp; The Keys United Way, St. Matthew’s House and Global Empowerment Mission https://t.co/PL6AoQZeKH   (5/5) #Hurricaneflorida #disasterrelief https://t.co/h4RXUsHpda|SkyeMichiels|Fri Sep 30 17:49:06 +0000 2022|['CompassCares', 'HurricaneIan', 'Hurricaneflorida', 'disasterrelief']||0|0|https://twitter.com/SkyeMichiels/status/1575905592492687360|['abl', 'pleas', 'consid', 'make', 'donat', 'compasscar', 'hurricaneian', 'fundrais', 'support', 'collier', 'amp', 'key', 'unit', 'way', 'matthew', 'hous', 'global', 'empower', 'mission', 'hurricaneflorida', 'disasterrelief']
doc_1047|1575905588059348992|I’m moving it was fun 🤣🤣🤣✌🏾 #HurricaneIan #Florida https://t.co/D4m6uld3WQ|iLuvVisa|Fri Sep 30 17:49:05 +0000 2022|['HurricaneIan', 'Florida']||0|0|https://twitter.com/iLuvVisa/status/1575905588059348992|['move', 'fun', 'hurricaneian', 'florida']
doc_1048|1575905585320497152|When we see communities experience devastation like this #hurricaneian, so many of us find ourselves wanting to help but struggling with the how. (2/5)  #compasscares #Hurricaneflorida  #hurricanerelief #disasterrelief|SkyeMichiels|Fri Sep 30 17:49:05 +0000 2022|['hurricaneian', 'compasscares', 'Hurricaneflorida', 'hurricanerelief', 'disasterrelief']||0|0|https://twitter.com/SkyeMichiels/status/1575905585320497152|['see', 'commun', 'experi', 'devast', 'like', 'hurricaneian', 'mani', 'us', 'find', 'want', 'help', 'struggl', 'compasscar', 'hurricaneflorida', 'hurricanerelief', 'disasterrelief']
doc_1049|1575905568023363586|"Did you know that even if you don't live in a flood-prone area, it's beneficial to have flood insurance to protect your home? 

We tell all here: https://t.co/3zw5w7y28Z. 

#oyerinsurance #insurance #licensedinsuranceagent 
#hurricane #floodinsurance #hurricaneian https://t.co/mLHmdDt4ce"|rmacoviak|Fri Sep 30 17:49:00 +0000 2022|['oyerinsurance', 'insurance', 'licensedinsuranceagent', 'hurricane', 'floodinsurance', 'hurricaneian']||0|0|https://twitter.com/rmacoviak/status/1575905568023363586|['know', 'even', 'live', 'area', 'benefici', 'flood', 'insur', 'protect', 'home', 'tell', 'oyerinsur', 'insur', 'licensedinsuranceag', 'hurrican', 'floodinsur', 'hurricaneian']
doc_1050|1575905564093460481|If I’m being completely honest, #HurricaneIan is a huge asshole for not only what it did to my grandparents home and the area around them, but for reforming in the Atlantic and hitting SC. 🤨🤬|TylerHoffman_14|Fri Sep 30 17:49:00 +0000 2022|['HurricaneIan']||0|0|https://twitter.com/TylerHoffman_14/status/1575905564093460481|['complet', 'honest', 'hurricaneian', 'huge', 'asshol', 'grandpar', 'home', 'area', 'around', 'reform', 'atlant', 'hit', 'sc']
doc_1051|1575905558284357632|pt 2  #stormwatch #hurricaneian #chswx #charlestonsc king and huger streets #chstrfc https://t.co/sqjSYyBEPf|MsBJPeart|Fri Sep 30 17:48:58 +0000 2022|['stormwatch', 'hurricaneian', 'chswx', 'charlestonsc', 'chstrfc']||6|0|https://twitter.com/MsBJPeart/status/1575905558284357632|['pt', 'stormwatch', 'hurricaneian', 'chswx', 'charlestonsc', 'king', 'huger', 'street', 'chstrfc']
doc_1052|1575905553611902977|"Did you know  #JoeBiden has given over 40 billion to #Ukraine
I wonder how much are the brother and sister here in #Florida are going to get assistance from #HurricaneIan
@https://www.cnbc.com/2022/09/28/biden-approves-1point1-billion-in-security-assistance-for-ukraine.html"|MCE305MEDIA|Fri Sep 30 17:48:57 +0000 2022|['JoeBiden', 'Ukraine', 'Florida', 'HurricaneIan']|['https']|1|0|https://twitter.com/MCE305MEDIA/status/1575905553611902977|['know', 'joebiden', 'given', 'billion', 'ukrain', 'wonder', 'much', 'brother', 'sister', 'florida', 'go', 'get', 'assist', 'hurricaneian']
doc_1053|1575905547181707264|"LIVE NOW: @POTUS Joe Biden delivers an update on the federal response effort to #HurricaneIan, which is currently barreling through South Carolina after causing severe damage in Florida

WATCH: https://t.co/dS8QRBWO2o"|dcexaminer|Fri Sep 30 17:48:56 +0000 2022|['HurricaneIan']|['POTUS']|1|0|https://twitter.com/dcexaminer/status/1575905547181707264|['live', 'potu', 'joe', 'biden', 'deliv', 'updat', 'feder', 'respons', 'effort', 'hurricaneian', 'current', 'barrel', 'south', 'carolina', 'caus', 'sever', 'damag', 'florida', 'watch']
doc_1054|1575905497257066501|"Thomas Bell, Horry County Public Info Officer, told me just now:

“Worst of the winds will be upon the county over the next 3-4 hours. Number of roads closed in Garden City due to inundation.”

@postandcourier @PCMyrtleBeach 
#SouthCarolina #HurricaneIan"|NicoleZiege|Fri Sep 30 17:48:44 +0000 2022|['SouthCarolina', 'HurricaneIan']|['postandcourier', 'PCMyrtleBeach']|1|1|https://twitter.com/NicoleZiege/status/1575905497257066501|['thoma', 'bell', 'horri', 'counti', 'public', 'info', 'offic', 'told', 'worst', 'wind', 'upon', 'counti', 'next', 'hour', 'number', 'road', 'close', 'garden', 'citi', 'due', 'postandcouri', 'pcmyrtlebeach', 'southcarolina', 'hurricaneian']
doc_1055|1575905487979266063|Time lapse video from the James Island side of the Stono River. #HurricaneIan #chs #chswx @chswx @NWSCharlestonSC https://t.co/kb9N3AThGF|StephInSC|Fri Sep 30 17:48:41 +0000 2022|['HurricaneIan', 'chs', 'chswx']|['chswx', 'NWSCharlestonSC']|2|0|https://twitter.com/StephInSC/status/1575905487979266063|['time', 'laps', 'video', 'jame', 'island', 'side', 'stono', 'river', 'hurricaneian', 'ch', 'chswx', 'chswx', 'nwscharlestonsc']
doc_1056|1575905473743663104|The number of power outages in Charleston, Berkeley, and Dorchester counties as of 1:35pm - 98,718.  This includes Dominion, Santee Cooper, and all electric cooperatives. @FOX24Charleston #chsnews #chswx #HurricaneIan|BBonTV|Fri Sep 30 17:48:38 +0000 2022|['chsnews', 'chswx', 'HurricaneIan']|['FOX24Charleston']|6|0|https://twitter.com/BBonTV/status/1575905473743663104|['number', 'power', 'outag', 'charleston', 'berkeley', 'dorchest', 'counti', 'includ', 'dominion', 'sante', 'cooper', 'electr', 'cooper', 'chsnew', 'chswx', 'hurricaneian']
doc_1057|1575905473261293570|Our Florida affiliates are preparing to help neighbors impacted by #HurricaneIan. @EvolveVR is donating $50,000 towards disaster recovery/home repair efforts &amp; has pledged to match all donations made this &amp; next week up to an additional $50,000. Donate: https://t.co/CuS493oXbb ⬇️|RebldgTogthr|Fri Sep 30 17:48:38 +0000 2022|['HurricaneIan']|['EvolveVR']|0|0|https://twitter.com/RebldgTogthr/status/1575905473261293570|['florida', 'affili', 'prepar', 'help', 'neighbor', 'impact', 'hurricaneian', 'evolvevr', 'donat', 'toward', 'disast', 'repair', 'effort', 'amp', 'pledg', 'match', 'donat', 'made', 'amp', 'next', 'week', 'addit', 'donat']
doc_1058|1575905471994773516|⚠️ FLOOD SAFETY TIP ⚠️ Turn around, don't drown. Additional safety tips here:  https://t.co/UHY3K8sYYR #HurricaneIan #Ian https://t.co/xm635cQLoh|Edison_Electric|Fri Sep 30 17:48:38 +0000 2022|['HurricaneIan', 'Ian']||0|0|https://twitter.com/Edison_Electric/status/1575905471994773516|['flood', 'safeti', 'tip', 'turn', 'around', 'drown', 'addit', 'safeti', 'tip', 'hurricaneian', 'ian']
doc_1059|1575905459504136196|A lot of heavy equipment being transported to the Lee County Sports Complex on Six Mile Cypress. @winknews #HurricaneIan #IanFlorida https://t.co/g2tl8diUAd|malvareztv|Fri Sep 30 17:48:35 +0000 2022|['HurricaneIan', 'IanFlorida']|['winknews']|2|0|https://twitter.com/malvareztv/status/1575905459504136196|['lot', 'heavi', 'equip', 'transport', 'lee', 'counti', 'sport', 'complex', 'six', 'mile', 'cypress', 'winknew', 'hurricaneian', 'ianflorida']
doc_1060|1575905441422491654|#WATCH: @POTUS addresses federal response to #HurricaneIan. Live now on https://t.co/xsK51sI6nJ. #Ian https://t.co/16pP0wrLkU|69News|Fri Sep 30 17:48:30 +0000 2022|['WATCH', 'HurricaneIan', 'Ian']|['POTUS']|1|0|https://twitter.com/69News/status/1575905441422491654|['watch', 'potu', 'address', 'feder', 'respons', 'hurricaneian', 'live', 'ian']
doc_1061|1575905427803340800|Old Glory hanging on for dear life here in Myrtle.  #HurricaneIan https://t.co/mEPNU9z9c7|funwitnumbas|Fri Sep 30 17:48:27 +0000 2022|['HurricaneIan']||0|0|https://twitter.com/funwitnumbas/status/1575905427803340800|['old', 'glori', 'hang', 'dear', 'life', 'myrtl', 'hurricaneian']
doc_1062|1575905416453693441|"The latest: Most customers in Lee, Sarasota, Collier, Charlotte counties still powerless after #HurricaneIan

Reporting by @JesseScheckner

https://t.co/CZ6cuAif1s

#FlaPol"|PhilAmmann|Fri Sep 30 17:48:24 +0000 2022|['HurricaneIan', 'FlaPol']|['JesseScheckner']|0|0|https://twitter.com/PhilAmmann/status/1575905416453693441|['latest', 'custom', 'lee', 'sarasota', 'collier', 'charlott', 'counti', 'still', 'powerless', 'hurricaneian', 'report', 'jessescheckn', 'flapol']
doc_1063|1575905402067505152|"THE SURGE 🌀 
THE DUNES ARE GONE
These massive, strong waves have completely washed away all fencing, chairs, lifeguard boxes and some metal beach signs. 
They’re being moved around the beach by the continuing incoming water 
#MyrtleBeach #SouthCarolina #HurricaneIan @wpdeabc15 https://t.co/tCx4NCzpYi"|emmaparkhouseTV|Fri Sep 30 17:48:21 +0000 2022|['MyrtleBeach', 'SouthCarolina', 'HurricaneIan']|['wpdeabc15']|15|12|https://twitter.com/emmaparkhouseTV/status/1575905402067505152|['surg', 'dune', 'gone', 'massiv', 'strong', 'wave', 'complet', 'wash', 'away', 'fenc', 'chair', 'lifeguard', 'box', 'metal', 'beach', 'sign', 'move', 'around', 'beach', 'continu', 'incom', 'water', 'myrtlebeach', 'southcarolina', 'hurricaneian']
doc_1064|1575905370882686984|"For those looking to support those affected by #HurricaneIan, 
@FeedingAmerica  has a Hurricane Ian Disaster Relief Fund: https://t.co/QTK6WKhqyF"|AnEducationBlog|Fri Sep 30 17:48:13 +0000 2022|['HurricaneIan']|['FeedingAmerica']|0|1|https://twitter.com/AnEducationBlog/status/1575905370882686984|['look', 'support', 'affect', 'hurricaneian', 'feedingamerica', 'hurrican', 'ian', 'disast', 'relief', 'fund']
doc_1065|1575905326477590536|Our thoughts are with our neighbor #Florida and those impacted by the devastation of #HurricaneIan.|launitedways|Fri Sep 30 17:48:03 +0000 2022|['Florida', 'HurricaneIan']||0|0|https://twitter.com/launitedways/status/1575905326477590536|['thought', 'neighbor', 'florida', 'impact', 'devast', 'hurricaneian']
doc_1066|1575905310736142338|@weatherchannel Can you please update the correct time (EST) on your screen? I was late from lunch messing with y’all!😳 #HurricaneIan #HurricaneSeason #TheWeatherChannel https://t.co/vYKHlY8VHd|Nischeskincare|Fri Sep 30 17:47:59 +0000 2022|['HurricaneIan', 'HurricaneSeason', 'TheWeatherChannel']|['weatherchannel']|0|0|https://twitter.com/Nischeskincare/status/1575905310736142338|['weatherchannel', 'pleas', 'updat', 'correct', 'time', 'est', 'screen', 'late', 'lunch', 'mess', 'hurricaneian', 'hurricaneseason', 'theweatherchannel']
doc_1067|1575905279496986625|"@ctaylsaurus talks with @CDRP_DM, who is leading the emergency management team responsible for flying #drones over areas hit by disasters like #HurricaneIan, about how they help speed up response and recovery efforts.

Listen to more from @scifri at https://t.co/tjDfRllHuv https://t.co/UInvCTyA6I"|robinrmurphy|Fri Sep 30 17:47:52 +0000 2022|['drones', 'HurricaneIan']|['ctaylsaurus', 'CDRP_DM', 'scifri']|1|1|https://twitter.com/robinrmurphy/status/1575905279496986625|['ctaylsauru', 'talk', 'lead', 'emerg', 'manag', 'team', 'respons', 'fli', 'drone', 'area', 'hit', 'disast', 'like', 'hurricaneian', 'help', 'speed', 'respons', 'recoveri', 'effort', 'listen', 'scifri']
doc_1068|1575905272131829760|“A feeling of wanting to give back to the community,” motivates LA volunteer Tony Sapien to deliver the Red Cross mission. Tony is one of the hundreds of Red Cross volunteers headed to Florida. Safe travels, Tony! ⛑️❤️ #HurricaneIan https://t.co/eqDasz50ZY|RedCrossLA|Fri Sep 30 17:47:50 +0000 2022|['HurricaneIan']||3|4|https://twitter.com/RedCrossLA/status/1575905272131829760|['feel', 'want', 'give', 'back', 'commun', 'motiv', 'la', 'volunt', 'toni', 'sapien', 'deliv', 'red', 'cross', 'mission', 'toni', 'one', 'hundr', 'red', 'cross', 'volunt', 'head', 'florida', 'safe', 'travel', 'toni', 'hurricaneian']
doc_1069|1575905219342319617|Post #HurricaneIan beach treasures https://t.co/VRQnYSLUgq|Aireeeeee|Fri Sep 30 17:47:37 +0000 2022|['HurricaneIan']||1|0|https://twitter.com/Aireeeeee/status/1575905219342319617|['post', 'hurricaneian', 'beach', 'treasur']
doc_1070|1575905160944943104|"#hurricaneian update: The sidewalk is visible, but most of the neighborhood is still knee deep. 

I'm drying out my car to see if it drives, but I have FEMA and Toyota of Orlando bookmarked just in case.

It's surreal. Even if I could get out, the road to my office is flooded."|MightyMass|Fri Sep 30 17:47:23 +0000 2022|['hurricaneian']||1|0|https://twitter.com/MightyMass/status/1575905160944943104|['hurricaneian', 'updat', 'sidewalk', 'visibl', 'neighborhood', 'still', 'knee', 'deep', 'dri', 'car', 'see', 'drive', 'fema', 'toyota', 'orlando', 'bookmark', 'case', 'surreal', 'even', 'could', 'get', 'road', 'offic', 'flood']
doc_1071|1575905156561969152|I hope the ppl in Florida are safe n sound during hurricane Ian #HurricaneIan #Florida|MMoran220|Fri Sep 30 17:47:22 +0000 2022|['HurricaneIan', 'Florida']||0|0|https://twitter.com/MMoran220/status/1575905156561969152|['hope', 'ppl', 'florida', 'safe', 'n', 'sound', 'hurrican', 'ian', 'hurricaneian', 'florida']
doc_1072|1575905145446989824|@StephMillerShow miss listening &amp; watching will have ALOT to catch up on !! #HurricaneIan still no electric I am safe and furbabies are safe. #grateful|admflagurl38|Fri Sep 30 17:47:20 +0000 2022|['HurricaneIan', 'grateful']|['StephMillerShow']|0|0|https://twitter.com/admflagurl38/status/1575905145446989824|['stephmillershow', 'miss', 'listen', 'amp', 'watch', 'alot', 'catch', 'hurricaneian', 'still', 'electr', 'safe', 'furbabi', 'safe', 'grate']
doc_1073|1575905124823625728|"#FtMyers had the equivalent of a F2-F3 tornado sit over it for 2 hours.  Scary

#HurricaneIan #Florida https://t.co/W4vMjiL6TB"|JonnySunshine7|Fri Sep 30 17:47:15 +0000 2022|['FtMyers', 'HurricaneIan', 'Florida']||0|0|https://twitter.com/JonnySunshine7/status/1575905124823625728|['ftmyer', 'equival', 'tornado', 'sit', 'hour', 'scari', 'hurricaneian', 'florida']
doc_1074|1575905081446518784|If you’re a union member outside #HurricaneIan’s path,consider organizing a supply drive or using your union’s organized resources to help move needed goods to volunteers on the ground for distribution.|MiamiRed4|Fri Sep 30 17:47:04 +0000 2022|['HurricaneIan']||2|1|https://twitter.com/MiamiRed4/status/1575905081446518784|['union', 'member', 'outsid', 'hurricaneian', 'path', 'consid', 'organ', 'suppli', 'drive', 'use', 'union', 'organ', 'resourc', 'help', 'move', 'need', 'good', 'volunt', 'ground', 'distribut']
doc_1075|1575905078535331840|Flooding in Archdale. Easily the worst of #HurricaneIan we’ve seen. @LCWxDave @chswx https://t.co/4KAg3nD4lc|Nick422|Fri Sep 30 17:47:04 +0000 2022|['HurricaneIan']|['LCWxDave', 'chswx']|6|4|https://twitter.com/Nick422/status/1575905078535331840|['flood', 'archdal', 'easili', 'worst', 'hurricaneian', 'seen', 'lcwxdave', 'chswx']
doc_1076|1575905064534695936|I know not everyone can evacuate, but if can this is why you always should #HurricaneIan https://t.co/vpchkuVpFc|Cawley_KN|Fri Sep 30 17:47:00 +0000 2022|['HurricaneIan']||1|0|https://twitter.com/Cawley_KN/status/1575905064534695936|['know', 'everyon', 'evacu', 'alway', 'hurricaneian']
doc_1077|1575905031869677584|Images as we approach Sanibel. A mobile home park not only dealt with high winds but also flooding @fox13news #sanibel #ftmyers #hurricaneian https://t.co/NPfPVvzo4n|kkuizon|Fri Sep 30 17:46:53 +0000 2022|['sanibel', 'ftmyers', 'hurricaneian']|['fox13news']|3|2|https://twitter.com/kkuizon/status/1575905031869677584|['imag', 'approach', 'sanibel', 'mobil', 'home', 'park', 'dealt', 'high', 'wind', 'also', 'flood', 'sanibel', 'ftmyer', 'hurricaneian']
doc_1078|1575905027058987008|Now South Carolina is getting hammered by #HurricaneIan 😫 https://t.co/fnGkXXhKM8|KellyCooleyCPS|Fri Sep 30 17:46:52 +0000 2022|['HurricaneIan']||0|0|https://twitter.com/KellyCooleyCPS/status/1575905027058987008|['south', 'carolina', 'get', 'hammer', 'hurricaneian']
doc_1079|1575905023477051392|"Remember when Trump thought you could stop a Hurricane by nuking it ?
This dummy was actually President.
What an idiot. 

#HurricaneIan

Stay safe everyone! https://t.co/GbqQmZgEyp"|GeronimoBPM|Fri Sep 30 17:46:51 +0000 2022|['HurricaneIan']||1|0|https://twitter.com/GeronimoBPM/status/1575905023477051392|['rememb', 'trump', 'thought', 'could', 'stop', 'hurrican', 'nuke', 'dummi', 'actual', 'presid', 'idiot', 'hurricaneian', 'stay', 'safe', 'everyon']
doc_1080|1575904996050481152|#USCG personnel from across the country continue to respond to the aftermath of Hurricane Ian. Our Gulf, Atlantic and Pacific Strike teams are going door-to-door to help those in need in the Fort Myers Beach area. #SemperParatus #HurricaneIan https://t.co/3Mbv7j4q1Y|USCGHeartland|Fri Sep 30 17:46:44 +0000 2022|['USCG', 'SemperParatus', 'HurricaneIan']||11|2|https://twitter.com/USCGHeartland/status/1575904996050481152|['uscg', 'personnel', 'across', 'countri', 'continu', 'respond', 'aftermath', 'hurrican', 'ian', 'gulf', 'atlant', 'pacif', 'strike', 'team', 'go', 'help', 'need', 'fort', 'myer', 'beach', 'area', 'semperparatu', 'hurricaneian']
doc_1081|1575904951414403073|Our hearts goes out to Victims of #floridahurricane #HurricaneIan|Trust_IcOkamgba|Fri Sep 30 17:46:33 +0000 2022|['floridahurricane', 'HurricaneIan']||0|0|https://twitter.com/Trust_IcOkamgba/status/1575904951414403073|['heart', 'goe', 'victim', 'floridahurrican', 'hurricaneian']
doc_1082|1575904924512055296|This morning, Talquin sent three crews to join the recovery efforts at @PeaceRiverEC in central Florida. We’re thankful to our crews for their sacrifice and service. We look forward to their safe return home! #cooperationamongcooperatives #HurricaneIan https://t.co/J9JYI1nlxe|TECtwwi|Fri Sep 30 17:46:27 +0000 2022|['cooperationamongcooperatives', 'HurricaneIan']|['PeaceRiverEC']|4|0|https://twitter.com/TECtwwi/status/1575904924512055296|['morn', 'talquin', 'sent', 'three', 'crew', 'join', 'recoveri', 'effort', 'peaceriverec', 'central', 'florida', 'thank', 'crew', 'sacrific', 'servic', 'look', 'forward', 'safe', 'return', 'home', 'cooperationamongcoop', 'hurricaneian']
doc_1083|1575904913518780416|Flooding now a major concern. This is in #GardenCity #HurricaneIan https://t.co/ZTSyRGRzel|Annette_Peagler|Fri Sep 30 17:46:24 +0000 2022|['GardenCity', 'HurricaneIan']||3|2|https://twitter.com/Annette_Peagler/status/1575904913518780416|['flood', 'major', 'concern', 'gardenc', 'hurricaneian']
doc_1084|1575904907193827329|Ian has made it to Myrtle #HurricaneIan https://t.co/iTdxXsVeLS|GrantPetrey45|Fri Sep 30 17:46:23 +0000 2022|['HurricaneIan']||3|0|https://twitter.com/GrantPetrey45/status/1575904907193827329|['ian', 'made', 'myrtl', 'hurricaneian']
doc_1085|1575904889363783681|"Nuclear War is going to be a real bitch. Get ready.

#news #BTC,#God #bb24 #USA #NYC #Bitcoin #COVID19 #Russia,#MAGAt,#gay,#NFTs,Alito #Metaverse,Masks,#Nuclear,#Biden,#audioleak,Meloni #NATO #OpIrani #UkraineWar Nord Stream,Bob, #HurricaneIan,Kiki,#FtMyers,Karine,The Liberals, https://t.co/cYeATs6rtE"|CrebbsMaynard|Fri Sep 30 17:46:19 +0000 2022|['news', 'BTC', 'God', 'bb24', 'USA', 'NYC', 'Bitcoin', 'COVID19', 'Russia', 'MAGAt', 'gay', 'NFTs', 'Metaverse', 'Nuclear', 'Biden', 'audioleak', 'NATO', 'OpIrani', 'UkraineWar', 'HurricaneIan', 'FtMyers']||1|0|https://twitter.com/CrebbsMaynard/status/1575904889363783681|['nuclear', 'war', 'go', 'real', 'bitch', 'get', 'readi', 'news', 'btc', 'god', 'usa', 'nyc', 'bitcoin', 'russia', 'magat', 'gay', 'nft', 'alito', 'metavers', 'mask', 'nuclear', 'biden', 'audioleak', 'meloni', 'nato', 'opirani', 'ukrainewar', 'nord', 'stream', 'bob', 'hurricaneian', 'kiki', 'ftmyer', 'karin', 'liber']
doc_1086|1575904881847996416|#NRCNews: In response to #HurricaneIan, we’ve staffed our Incident Response Center in Atlanta to monitor the nuclear power plants near the path of the hurricane, including Brunswick, VC Summer and Robinson. https://t.co/h1GIuaKlka|NRCgov|Fri Sep 30 17:46:17 +0000 2022|['NRCNews', 'HurricaneIan']||0|0|https://twitter.com/NRCgov/status/1575904881847996416|['nrcnew', 'respons', 'hurricaneian', 'staf', 'incid', 'respons', 'center', 'atlanta', 'monitor', 'nuclear', 'power', 'plant', 'near', 'path', 'hurrican', 'includ', 'brunswick', 'vc', 'summer', 'robinson']
doc_1087|1575904865192390656|"Hurricane Ian has been one of the strongest hurricanes to ever hit the US. 
#hurricanerelief #disasterrelief #hurricaneian #hurricane #hurricanehelp #donate #help #Floridacommunity #floridastrong"|vquiprentals|Fri Sep 30 17:46:13 +0000 2022|['hurricanerelief', 'disasterrelief', 'hurricaneian', 'hurricane', 'hurricanehelp', 'donate', 'help', 'Floridacommunity', 'floridastrong']||0|0|https://twitter.com/vquiprentals/status/1575904865192390656|['hurrican', 'ian', 'one', 'strongest', 'hurrican', 'ever', 'hit', 'us', 'hurricanerelief', 'disasterrelief', 'hurricaneian', 'hurrican', 'hurricanehelp', 'donat', 'help', 'floridacommun', 'floridastrong']
doc_1088|1575904850122080256|@TomBrady My friend's mom is fighting cancer and lost everything in #hurricaneian. Would you please share this? Prayers to all those impacted by this devastating storm. 🙏❤️ #hurricanerelief  https://t.co/LTl4NLjQ3l|adaniellphoto|Fri Sep 30 17:46:09 +0000 2022|['hurricaneian', 'hurricanerelief']|['TomBrady']|2|0|https://twitter.com/adaniellphoto/status/1575904850122080256|['tombradi', 'friend', 'mom', 'fight', 'cancer', 'lost', 'everyth', 'hurricaneian', 'would', 'pleas', 'share', 'prayer', 'impact', 'devast', 'storm', 'hurricanerelief']
doc_1089|1575904816689467392|Back on w my old friends @CNN in few minutes. #HurricaneIan Response/ Recovery. I traveled w @CNN to cover #Harvey #Irma #Maria . @AnaCabrera|ltgrusselhonore|Fri Sep 30 17:46:01 +0000 2022|['HurricaneIan', 'Harvey', 'Irma', 'Maria']|['CNN', 'CNN', 'AnaCabrera']|119|21|https://twitter.com/ltgrusselhonore/status/1575904816689467392|['back', 'w', 'old', 'friend', 'cnn', 'minut', 'hurricaneian', 'recoveri', 'travel', 'w', 'cnn', 'cover', 'harvey', 'irma', 'maria', 'anacabrera']
doc_1090|1575904796065808385|"Most customers in Lee, Sarasota, Collier, Charlotte counties still powerless after #HurricaneIan

Reporting by @JesseScheckner

https://t.co/hQYE3NaEQ9

#FlaPol"|Fla_Pol|Fri Sep 30 17:45:56 +0000 2022|['HurricaneIan', 'FlaPol']|['JesseScheckner']|3|0|https://twitter.com/Fla_Pol/status/1575904796065808385|['custom', 'lee', 'sarasota', 'collier', 'charlott', 'counti', 'still', 'powerless', 'hurricaneian', 'report', 'jessescheckn', 'flapol']
doc_1091|1575904772556820481|"Universal Orlando Theme Parks Reopening to All Guests Tomorrow

#UniversalOrlando #UniversalStudiosFlorida #HurricaneIan #IslandsofAdventure https://t.co/L2z28YoJW5"|OTPZ_TP|Fri Sep 30 17:45:51 +0000 2022|['UniversalOrlando', 'UniversalStudiosFlorida', 'HurricaneIan', 'IslandsofAdventure']||2|1|https://twitter.com/OTPZ_TP/status/1575904772556820481|['univers', 'orlando', 'theme', 'park', 'reopen', 'guest', 'tomorrow', 'universalorlando', 'universalstudiosflorida', 'hurricaneian', 'islandsofadventur']
doc_1092|1575904700355911680|⚡️ “Country [UK] to be hit by tail end of #HurricaneIan with torrential rain and 60mph winds forecast 🌀” by @myldn https://t.co/2rkt4JC2M8|realabzhu|Fri Sep 30 17:45:34 +0000 2022|['HurricaneIan']|['myldn']|1|0|https://twitter.com/realabzhu/status/1575904700355911680|['countri', 'uk', 'hit', 'tail', 'end', 'hurricaneian', 'torrenti', 'rain', 'wind', 'forecast', 'myldn']
doc_1093|1575904634698448912|"In the devastating aftermath of #HurricaneIan, our PGTI Hurricane Relief Team has already been mobilized to provide supplies and assistance to the community and our team members who live in the affected areas.

Read more here: https://t.co/7i7Yvx2zv6 https://t.co/vPqWNVopz5"|PGTInnovations|Fri Sep 30 17:45:18 +0000 2022|['HurricaneIan']||1|0|https://twitter.com/PGTInnovations/status/1575904634698448912|['devast', 'aftermath', 'hurricaneian', 'pgti', 'hurrican', 'relief', 'team', 'alreadi', 'mobil', 'provid', 'suppli', 'assist', 'commun', 'team', 'member', 'live', 'affect', 'area', 'read']
doc_1094|1575904616390488064|HBO’s ‘#TheRighteousGemstones’ &amp; Searchlight’s ‘#Suncoast’ “On Hold” As #HurricaneIan Nears #SouthCarolina https://t.co/P7CRucNljd https://t.co/WilSUkqPkY|Knewz_Currently|Fri Sep 30 17:45:14 +0000 2022|['TheRighteousGemstones', 'Suncoast', 'HurricaneIan', 'SouthCarolina']||0|0|https://twitter.com/Knewz_Currently/status/1575904616390488064|['hbo', 'therighteousgemston', 'amp', 'searchlight', 'suncoast', 'hold', 'hurricaneian', 'near', 'southcarolina']
doc_1095|1575904613252964352|This week has been challenging for Floridians. We pray for those who were in the patch and impacted by #hurricaneian. #mpscu #hurricaneseason #prayforflorida https://t.co/iA1jmUTCiu|MPS_CU|Fri Sep 30 17:45:13 +0000 2022|['hurricaneian', 'mpscu', 'hurricaneseason', 'prayforflorida']||0|0|https://twitter.com/MPS_CU/status/1575904613252964352|['week', 'challeng', 'floridian', 'pray', 'patch', 'impact', 'hurricaneian', 'mpscu', 'hurricaneseason', 'prayforflorida']
